,test case name,nbr logs,nbr char in log,debug,info,error,warn,tbl mini,tbl maxi,tbl avg,tbl first and last,NOC mini,NOC maxi,NOC,NOC avg,nbr negattion
189,Test_147,16580,273.63118214716525,15139,1233,0,208,0.3422777777777778,78.69111111111111,6.848673509208167,752.049,1,1476,16580,20.570719602977668,962
190,Test_59,10744,367.42907669396874,9320,1291,16,117,3.333388888888889,89.21877777777779,7.536496377032163,900.835,1,532,10744,13.41323345817728,969
191,Test_69,10217,365.32759126945285,8906,1218,0,93,3.333388888888889,82.27255555555556,7.720950669309133,855.791,1,507,10217,13.217335058214747,914
192,Test_141,9597,359.84786912576845,8271,1228,0,98,3.3335,73.39605555555556,7.1482924260007685,678.738,1,503,9597,12.545098039215686,944
193,Test_58,10553,368.37562778356863,9166,1259,16,112,3.3337222222222227,90.98961111111112,7.76348648744264,891.69,1,516,10553,13.19125,940
194,Test_138,8713,363.03775966945943,7521,1120,0,72,3.3333888888888885,65.37977777777778,7.054810360340915,552.517,1,461,8713,11.648395721925134,834
195,Test_79,8615,362.3363900174115,7431,1117,0,67,3.3337777777777777,70.71983333333334,7.877203786385656,487.384,1,446,8615,11.532797858099062,827
196,Test_34,8678,361.235653376354,7461,1136,0,81,3.3340000000000005,64.13338888888889,6.751137393309815,545.568,1,438,8678,11.586114819759679,834
197,Test_44,5056,368.96677215189874,4390,603,16,47,3.5315882352941177,48.85288235294118,6.421796289483728,306.664,1,279,5056,9.31123388581952,532
198,Test_106,20588,244.8168836215271,19140,1162,0,286,3.3331111111111107,71.41766666666666,7.1324240464119875,717.513,1,1968,20588,25.638854296388544,887
199,Test_60,9768,365.877457002457,8530,1161,0,77,3.334277777777778,69.54061111111112,7.6674434952137664,852.898,1,483,9768,12.937748344370862,849
200,Test_73,10240,371.38134765625,8921,1235,0,84,3.333444444444444,76.227,7.731420839124307,912.599,1,507,10240,13.580901856763926,909
201,Test_15,10222,369.46018391704166,8913,1224,0,85,3.3338888888888887,82.82316666666667,7.814156692616461,914.556,1,519,10222,13.575033200531209,912
202,Test_214,21012,248.3965353131544,19497,1225,0,290,3.333833333333333,81.3345,7.361300665649233,670.928,1,1968,21012,26.03717472118959,967
203,Test_71,8781,363.909691379114,7573,1135,0,73,3.3338888888888887,71.50044444444444,7.381638320222006,555.749,1,466,8781,11.67686170212766,850
204,Test_142,8804,361.53134938664243,7588,1133,0,83,3.333666666666667,66.12044444444444,7.016383287318093,545.807,1,462,8804,11.738666666666667,855
205,Test_74,5101,369.11860419525584,4443,593,16,49,3.52964705882353,50.9425294117647,6.696352350551881,369.307,1,283,5101,9.463821892393321,535
206,Test_12,5887,375.2901307966706,5202,622,16,47,3.5296470588235294,59.87335294117648,7.467585390572516,607.925,1,343,5887,10.901851851851852,532
207,Test_4,10035,367.1993024414549,8781,1183,0,71,3.333444444444444,71.2575,7.634370958919076,920.84,1,502,10035,13.362183754993342,848
208,Test_111,9615,360.6626105044202,8301,1215,0,99,3.333833333333333,74.54722222222223,7.552323619008545,668.489,1,489,9615,12.751989389920425,933
209,Test_180,8809,363.6966738562833,7576,1148,0,85,3.333833333333333,68.436,6.953193320145725,490.352,1,457,8809,11.621372031662268,870
210,Test_87,10068,364.1745133094954,8743,1232,0,93,3.3341666666666665,74.77327777777776,7.536923222890753,851.507,1,493,10068,13.143603133159269,928
211,Test_64,10521,364.92671799258625,9149,1274,0,98,3.333388888888889,82.73555555555555,7.839331472542822,983.4,1,530,10521,13.75294117647059,976
212,Test_144,9179,358.55136725133457,7868,1211,0,100,3.3337777777777777,69.76155555555555,7.093009573502526,610.949,1,496,9179,12.173740053050398,949
213,Test_30,9047,361.1036807781585,7799,1164,0,84,3.3331111111111107,64.24566666666666,6.780029602533568,491.083,1,460,9047,12.01460823373174,880
214,Test_38,9046,364.75878841476896,7792,1170,0,84,3.333333333333334,65.24233333333332,6.923413852730965,553.26,1,474,9046,12.061333333333334,890
215,Test_40,9016,362.9840283939663,7754,1175,0,87,3.3343333333333334,67.02938888888889,6.883663860936522,550.122,1,469,9016,11.941721854304635,895
216,Test_195,9030,364.5953488372093,7783,1164,0,83,3.333833333333333,68.71538888888888,6.8963657440903425,552.762,1,473,9030,11.897233201581027,888
217,Test_11,6120,374.262091503268,5396,650,16,58,3.5298823529411765,59.474705882352936,7.547942422724651,670.702,1,359,6120,11.08695652173913,572
218,Test_77,9996,366.35534213685474,8703,1207,0,86,3.3334444444444444,75.16261111111112,7.746429726742808,852.708,1,501,9996,13.399463806970509,907
219,Test_112,9036,364.0326471890217,7794,1161,0,81,3.333611111111111,68.05377777777778,6.870936289834254,552.203,1,459,9036,11.719844357976653,877
220,Test_48,8644,361.78563165201297,7456,1121,0,67,3.3338333333333336,65.02711111111113,6.8438792934966655,489.647,1,458,8644,11.47941567065073,840
221,Test_151,8787,363.1840218504609,7592,1121,0,74,3.333555555555555,71.8021111111111,7.486078105513428,607.599,1,461,8787,11.794630872483221,839
222,Test_132,9271,359.76550533922983,7976,1197,0,98,3.3335,71.0365,7.203630515971268,603.591,1,499,9271,12.182654402102497,934
223,Test_191,10231,367.7124425764832,8939,1204,0,88,3.333388888888889,76.13783333333333,7.945407458670504,919.125,1,504,10231,13.356396866840731,905
224,Test_229,9761,364.515316053683,8526,1162,0,73,3.3341111111111115,67.44894444444445,7.490214378988573,791.51,1,468,9761,12.99733688415446,847
225,Test_7,6121,376.925665740892,5406,648,16,51,3.5293529411764704,55.85429411764706,7.494959045448106,673.509,1,354,6121,11.231192660550459,574
226,Test_18,10429,368.2594687889539,9062,1279,0,88,3.333611111111111,79.58027777777778,7.680656461735032,911.074,1,514,10429,13.686351706036746,942
227,Test_67,10380,365.0968208092485,9017,1269,0,94,3.3333888888888885,83.98377777777777,7.768367114323853,920.046,1,520,10380,13.515625,973
228,Test_213,8748,363.42981252857794,7551,1127,0,70,3.3337777777777777,63.373,6.914277554077296,546.724,1,456,8748,11.710843373493976,836
229,Test_116,8993,359.6630712776604,7730,1163,0,100,3.3335555555555554,69.39222222222222,7.07567145809227,548.145,1,475,8993,11.895502645502646,910
230,Test_182,8998,362.2557234941098,7747,1169,0,82,3.3337222222222227,68.13744444444445,6.948156140249617,552.011,1,473,8998,11.933687002652519,887
